property_id,title,location,district,region,latitude,longitude,price,property_type,bedrooms,bathrooms,area_size,listing_type,year_built,furnished,dist_to_beach
PROP1611,269 sqm Land in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.234862798988768,57.783431487892855,240000,land,0,0,269,sale,,False,3.1759750052492386
PROP1612,Elegant 5 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.446450411158146,57.70581549086298,160000,apartment,5,3,57,rent,2016.0,True,4.74879832915452
PROP1613,Luxurious 1 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.249384082684312,57.47553775170151,190000,condo,1,2,103,sale,2007.0,True,6.862746704618154
PROP1614,460 sqm Land in Belle Mare,Belle Mare,Flacq,East,-20.204246416915566,57.788088734442184,430000,land,0,0,460,sale,,False,1.969114687168842
PROP1615,Cozy 2 Bedroom House in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.22152744180351,57.45713496836307,440000,house,2,1,275,rent,2011.0,False,8.314256395436976
PROP1616,Elegant 3 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24354026523541,57.470762033361574,710000,villa,3,3,290,rent,2003.0,True,14.099532886589932
PROP1617,Cozy 2 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.016420723228165,57.577661584278445,150000,apartment,2,2,54,sale,2000.0,False,1.703242544651038
PROP1618,Modern 3 Bedroom Apartment in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.21002394905185,57.46550829682877,100000,apartment,3,4,59,rent,2002.0,True,8.076124375718653
PROP1619,Luxurious 5 Bedroom Condo in Vacoas,Vacoas,Plaines Wilhems,Central,-20.299883893715734,57.468475530691165,255000,condo,5,6,132,rent,2006.0,False,12.900141139302175
PROP1620,Beautiful 3 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.311644665574825,57.52633728673805,270000,apartment,3,2,136,sale,2021.0,True,10.929438121920398
PROP1621,Beautiful 2 Bedroom Condo in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.21118716288871,57.46305125725325,365000,condo,2,2,184,rent,2023.0,True,10.559702699959498
PROP1622,Spacious 5 Bedroom House in Curepipe,Curepipe,Plaines Wilhems,Central,-20.321516349210757,57.514173027362446,205000,house,5,4,129,sale,2018.0,True,10.335167093230613
PROP1623,Modern 2 Bedroom House in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.033875976732013,57.54804766142373,425000,house,2,1,160,sale,1989.0,False,3.120868310565964
PROP1624,Modern 5 Bedroom House in Souillac,Souillac,Savanne,South,-20.52641975545291,57.5187177048285,120000,house,5,3,102,rent,2012.0,False,12.998793790079983
PROP1625,Modern 2 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.291714156860408,57.47294031102796,195000,apartment,2,2,101,sale,1987.0,False,6.259781459825348
PROP1626,Beautiful 4 Bedroom Condo in Port Louis,Port Louis,Port Louis,North,-20.160756161787592,57.5062833797586,285000,condo,4,4,125,rent,2002.0,False,4.292575566242119
PROP1627,Luxurious 2 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.447304529562338,57.722756911877774,130000,apartment,2,1,54,sale,1987.0,False,2.228855602673797
PROP1628,Spacious 4 Bedroom House in Tamarin,Tamarin,Black River,West,-20.318520090290654,57.37749881034944,580000,house,4,3,255,sale,2017.0,True,3.1817996914684588
PROP1629,Beautiful 4 Bedroom Condo in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.222816994224672,57.78537021577394,250000,condo,4,5,109,sale,1995.0,False,4.2032718490482
PROP1630,Charming 1 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.294864332941245,57.47524429510932,100000,apartment,1,1,58,rent,2005.0,False,12.332234944045705
PROP1631,Modern 2 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.01176639023525,57.58191443304895,350000,apartment,2,3,128,sale,2022.0,False,4.203684409415611
PROP1632,Charming 2 Bedroom House in Curepipe,Curepipe,Plaines Wilhems,Central,-20.318462192420014,57.51764978531393,420000,house,2,2,248,rent,2018.0,False,12.56978848567199
PROP1633,Charming 1 Bedroom Villa in Belle Mare,Belle Mare,Flacq,East,-20.190426959949235,57.77356111605546,1000000,villa,1,1,319,sale,2015.0,False,2.570097346140847
PROP1634,Beautiful 3 Bedroom Villa in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.263279537771744,57.47284138643522,715000,villa,3,2,261,sale,1989.0,True,14.209907546365807
PROP1635,222 sqm Land in Curepipe,Curepipe,Plaines Wilhems,Central,-20.32089331214426,57.51589244395111,150000,land,0,0,222,rent,,False,10.888832204240213
PROP1636,Beautiful 1 Bedroom Apartment in Mahebourg,Mahebourg,Grand Port,East,-20.414925737226948,57.69553330383964,90000,apartment,1,1,52,sale,2023.0,True,2.5074302087350153
PROP1637,269 sqm Land in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.02591485283805,57.587179938913216,340000,land,0,0,269,sale,,False,2.130700985926887
PROP1638,397 sqm Land in Souillac,Souillac,Savanne,South,-20.517609107632765,57.51516052606887,200000,land,0,0,397,rent,,False,9.664355139138014
PROP1639,Beautiful 5 Bedroom Condo in Curepipe,Curepipe,Plaines Wilhems,Central,-20.32157710055929,57.524723841280256,220000,condo,5,3,116,rent,2003.0,False,5.943475984347618
PROP1640,Charming 3 Bedroom Condo in Belle Mare,Belle Mare,Flacq,East,-20.196030013756165,57.770613586141714,420000,condo,3,3,170,rent,2008.0,False,2.5545772947850174
PROP1641,Beautiful 1 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.44546566206678,57.723412330086774,320000,apartment,1,1,138,rent,1985.0,False,4.534437924942204
PROP1642,Spacious 2 Bedroom Condo in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.02893641208702,57.54689032908154,595000,condo,2,2,183,rent,1999.0,False,4.620965752073258
PROP1643,Charming 3 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24286424596621,57.479634449269454,225000,condo,3,1,120,sale,1993.0,True,12.560932666343962
PROP1644,667 sqm Land in Port Louis,Port Louis,Port Louis,North,-20.16159584949139,57.498188105556,620000,land,0,0,667,sale,,False,2.1295708501067483
PROP1645,Cozy 3 Bedroom Condo in Vacoas,Vacoas,Plaines Wilhems,Central,-20.300673315508064,57.473516977405275,205000,condo,3,3,105,sale,2007.0,True,8.95173838317104
PROP1646,Charming 5 Bedroom Apartment in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.224757069942584,57.79328693933414,300000,apartment,5,3,133,rent,1996.0,False,4.313147255766448
PROP1647,Elegant 4 Bedroom Villa in Tamarin,Tamarin,Black River,West,-20.321606070801074,57.371919192335646,1375000,villa,4,5,375,sale,1987.0,False,3.5261655281806967
PROP1648,Beautiful 3 Bedroom Condo in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.256985379391235,57.48171252206008,390000,condo,3,2,192,sale,2014.0,False,14.107289839621417
PROP1649,Spacious 4 Bedroom Apartment in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.223075169899708,57.45950624882958,200000,apartment,4,4,117,sale,2024.0,True,7.370682722809887
PROP1650,Luxurious 5 Bedroom Villa in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.02732321314355,57.58719629551818,1320000,villa,5,3,321,rent,2012.0,True,3.610503668229491
PROP1651,Cozy 1 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.305203401299504,57.48791241393323,160000,apartment,1,1,90,rent,2004.0,False,6.227671448233814
PROP1652,Luxurious 1 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.02185611197317,57.58639563523882,365000,apartment,1,2,115,rent,1994.0,False,3.721280355226672
PROP1653,Cozy 1 Bedroom House in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.22163936821037,57.457573430082476,255000,house,1,2,146,rent,2001.0,False,14.571448625830811
PROP1654,Charming 4 Bedroom House in Mahebourg,Mahebourg,Grand Port,East,-20.40985935756148,57.69463982143194,440000,house,4,5,298,rent,2001.0,False,2.8596800211215543
PROP1655,Beautiful 5 Bedroom Condo in Vacoas,Vacoas,Plaines Wilhems,Central,-20.30265426868355,57.48100494656072,235000,condo,5,5,130,rent,1984.0,True,7.43382933604301
PROP1656,Beautiful 4 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.442249488747997,57.709891970322154,235000,condo,4,2,85,rent,2004.0,False,4.26355260582499
PROP1657,Luxurious 4 Bedroom Condo in Belle Mare,Belle Mare,Flacq,East,-20.199407753596088,57.78619905127579,295000,condo,4,1,130,sale,1994.0,True,3.6309238239399386
PROP1658,574 sqm Land in Belle Mare,Belle Mare,Flacq,East,-20.206291754671366,57.78691710196042,475000,land,0,0,574,rent,,False,3.2747693707868515
PROP1659,Charming 1 Bedroom Condo in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.27294975041862,57.47658704847678,415000,condo,1,1,186,sale,1991.0,False,13.816010036948551
PROP1660,Beautiful 3 Bedroom Condo in Tamarin,Tamarin,Black River,West,-20.32508873170247,57.368291471878216,385000,condo,3,3,122,rent,2011.0,False,4.322011493611333
PROP1661,Luxurious 3 Bedroom Villa in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.227741996766703,57.786147055303786,995000,villa,3,4,264,rent,2012.0,False,1.0287554569927595
PROP1662,Spacious 2 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.245195531408527,57.472721099227485,260000,condo,2,3,152,sale,1984.0,True,11.422212527835004
PROP1663,867 sqm Land in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.271094346947386,57.479885815607915,710000,land,0,0,867,rent,,False,14.042840409653875
PROP1664,Spacious 5 Bedroom Villa in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.267839888528016,57.47719380586044,1055000,villa,5,4,335,rent,2007.0,True,12.749356129897624
PROP1665,Beautiful 3 Bedroom Villa in Blue Bay,Blue Bay,Grand Port,East,-20.443795763044406,57.72115405401108,635000,villa,3,3,172,sale,2024.0,True,1.2673354484631307
PROP1666,Beautiful 5 Bedroom House in Belle Mare,Belle Mare,Flacq,East,-20.187062344020298,57.784997610370006,255000,house,5,4,124,sale,2008.0,True,3.6843269354548287
PROP1667,788 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.405924248277298,57.69291672249839,510000,land,0,0,788,sale,,False,3.969620444711796
PROP1668,470 sqm Land in Belle Mare,Belle Mare,Flacq,East,-20.19095336070697,57.78668056113368,515000,land,0,0,470,rent,,False,3.5785901265900537
PROP1669,Beautiful 5 Bedroom Villa in Vacoas,Vacoas,Plaines Wilhems,Central,-20.300118298038186,57.47944594306943,750000,villa,5,1,293,rent,2016.0,False,10.108677915944291
PROP1670,Cozy 5 Bedroom Condo in Souillac,Souillac,Savanne,South,-20.51500788444135,57.51767333872892,125000,condo,5,3,87,rent,2006.0,False,13.023697010550682
PROP1671,Beautiful 1 Bedroom Villa in Vacoas,Vacoas,Plaines Wilhems,Central,-20.301884264498028,57.47984131601692,630000,villa,1,2,218,rent,2007.0,False,13.583783886716835
PROP1672,Elegant 2 Bedroom House in Tamarin,Tamarin,Black River,West,-20.332063057464065,57.36684504474857,655000,house,2,1,299,sale,1991.0,False,3.3837952397979496
PROP1673,Spacious 4 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.440506738173877,57.72418377148409,370000,condo,4,4,133,rent,2007.0,True,3.530874340153412
PROP1674,Cozy 5 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.317751063397875,57.51358743547483,205000,apartment,5,3,111,sale,2000.0,True,14.9231186701826
PROP1675,703 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.412855350863445,57.708732729164296,490000,land,0,0,703,sale,,False,1.937374697623254
PROP1676,Spacious 4 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.248289759063002,57.47962543573424,370000,house,4,4,234,rent,1981.0,False,7.138484819706602
PROP1677,Beautiful 2 Bedroom Villa in Curepipe,Curepipe,Plaines Wilhems,Central,-20.311727506048822,57.52170083533971,440000,villa,2,3,180,rent,1995.0,True,14.242155011990757
PROP1678,Cozy 4 Bedroom Apartment in Port Louis,Port Louis,Port Louis,North,-20.168187924199533,57.50800698193512,300000,apartment,4,4,140,rent,1986.0,False,2.398304088676064
PROP1679,Cozy 5 Bedroom House in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.021411232259272,57.58038030268375,650000,house,5,5,268,rent,2016.0,True,1.1309820056875086
PROP1680,874 sqm Land in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.013918280930433,57.589719777315075,920000,land,0,0,874,sale,,False,4.540563314231094
PROP1681,700 sqm Land in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.228336894379492,57.458526555697155,500000,land,0,0,700,rent,,False,13.795111851609647
PROP1682,Cozy 4 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.01917138944378,57.575057868234204,320000,apartment,4,4,119,rent,2021.0,False,4.155784184974435
PROP1683,Luxurious 2 Bedroom Condo in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.03848030072813,57.54543005435883,220000,condo,2,2,83,sale,1983.0,False,2.2590262099940985
PROP1684,Spacious 4 Bedroom Condo in Belle Mare,Belle Mare,Flacq,East,-20.206195816382927,57.7800871915218,265000,condo,4,3,110,sale,1983.0,True,2.4420318451796956
PROP1685,Spacious 5 Bedroom Villa in Mahebourg,Mahebourg,Grand Port,East,-20.40792922259311,57.702508844214165,915000,villa,5,3,355,sale,2014.0,True,3.4505565838935253
PROP1686,Cozy 3 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.31742356661975,57.51548057873222,260000,apartment,3,1,137,rent,1988.0,True,8.064345229249355
PROP1687,Luxurious 2 Bedroom Apartment in Souillac,Souillac,Savanne,South,-20.53128601925037,57.51385413902745,80000,apartment,2,2,52,sale,2017.0,False,6.677785499519948
PROP1688,Cozy 2 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.3003923469056,57.48235095586515,225000,apartment,2,3,128,rent,2008.0,False,10.608243478604964
PROP1689,Elegant 1 Bedroom Apartment in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.27041753129381,57.48872494002842,195000,apartment,1,2,98,rent,2013.0,True,13.541664421015986
PROP1690,Elegant 5 Bedroom Villa in Mahebourg,Mahebourg,Grand Port,East,-20.41060178207996,57.704833247342556,700000,villa,5,4,305,sale,1998.0,False,2.309835518179585
PROP1691,Modern 3 Bedroom Condo in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.022150253412484,57.585208047472605,245000,condo,3,3,81,sale,2018.0,False,1.1083050914690031
PROP1692,Charming 5 Bedroom Apartment in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.041715577020756,57.54050701291605,375000,apartment,5,3,136,rent,2010.0,True,1.0877696766191796
PROP1693,Beautiful 2 Bedroom House in Souillac,Souillac,Savanne,South,-20.53084530647202,57.51591701682297,175000,house,2,2,156,rent,1983.0,True,12.189896675927423
PROP1694,Luxurious 1 Bedroom Condo in Vacoas,Vacoas,Plaines Wilhems,Central,-20.30495128659859,57.47047550229215,235000,condo,1,2,144,sale,2018.0,False,8.997561672977586
PROP1695,Spacious 1 Bedroom Condo in Port Louis,Port Louis,Port Louis,North,-20.164864117126278,57.50120067290644,250000,condo,1,2,120,sale,2006.0,True,2.118541529971643
PROP1696,Spacious 2 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.01466590524488,57.58467031164358,335000,apartment,2,2,127,sale,1997.0,True,1.269620815091665
PROP1697,395 sqm Land in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.214319001265565,57.46871060535882,290000,land,0,0,395,rent,,False,10.833142625771039
PROP1698,Modern 3 Bedroom Apartment in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.256380337864414,57.477604822169,150000,apartment,3,4,90,sale,2018.0,True,8.75481455136126
PROP1699,643 sqm Land in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.239817031631752,57.4647965027028,500000,land,0,0,643,rent,,False,10.21081178260772
PROP1700,Luxurious 5 Bedroom Villa in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.272118102376314,57.47648884319396,545000,villa,5,6,173,rent,2005.0,False,9.49624301311778
PROP1701,Cozy 1 Bedroom Villa in Port Louis,Port Louis,Port Louis,North,-20.166860181467346,57.493452379781,850000,villa,1,1,277,sale,1980.0,False,1.997100938965536
PROP1702,Charming 5 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.447429481218556,57.723274498204425,130000,apartment,5,2,55,sale,2022.0,False,1.6725968565361282
PROP1703,Cozy 3 Bedroom Villa in Vacoas,Vacoas,Plaines Wilhems,Central,-20.293676453673495,57.48767231057377,765000,villa,3,3,343,rent,1986.0,False,7.336241294004284
PROP1704,Charming 1 Bedroom Apartment in Tamarin,Tamarin,Black River,West,-20.32163199632746,57.363755407093365,240000,apartment,1,1,95,rent,2000.0,False,3.04239566674519
PROP1705,Luxurious 2 Bedroom Apartment in Tamarin,Tamarin,Black River,West,-20.320892744922265,57.363720381963006,270000,apartment,2,3,94,rent,2024.0,True,1.3858538281316641
PROP1706,Charming 4 Bedroom Apartment in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.255817962413765,57.47129511357752,175000,apartment,4,4,95,rent,1980.0,False,11.237450480987844
PROP1707,940 sqm Land in Curepipe,Curepipe,Plaines Wilhems,Central,-20.324767479324308,57.52009386001293,700000,land,0,0,940,sale,,False,13.486427151947844
PROP1708,542 sqm Land in Curepipe,Curepipe,Plaines Wilhems,Central,-20.31365113033643,57.51083063592926,385000,land,0,0,542,sale,,False,12.431846168731973
PROP1709,Cozy 3 Bedroom House in Curepipe,Curepipe,Plaines Wilhems,Central,-20.32529528079898,57.52546906356307,265000,house,3,1,190,sale,2012.0,False,5.332620930536548
PROP1710,Charming 5 Bedroom Villa in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.04158906324279,57.5462743793875,1195000,villa,5,4,281,sale,1995.0,False,4.191480307727247
PROP1711,Elegant 1 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.279168172298935,57.36452229641991,635000,villa,1,1,161,sale,1987.0,True,3.193240647415653
PROP1712,Spacious 5 Bedroom Villa in Tamarin,Tamarin,Black River,West,-20.323270590678828,57.37109306991343,1085000,villa,5,4,247,rent,2024.0,True,4.506289777197814
PROP1713,825 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.409223506829225,57.7083641172233,585000,land,0,0,825,sale,,False,4.362996483391836
PROP1714,Cozy 5 Bedroom Villa in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29134991292131,57.47342975936675,570000,villa,5,5,248,sale,2012.0,False,13.059062807499473
PROP1715,Charming 3 Bedroom House in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.225782987092654,57.79433468663387,465000,house,3,3,257,rent,1997.0,True,4.604534103304889
PROP1716,340 sqm Land in Blue Bay,Blue Bay,Grand Port,East,-20.443645693701303,57.70865809353322,370000,land,0,0,340,rent,,False,2.5555167148364664
PROP1717,Modern 1 Bedroom Apartment in Souillac,Souillac,Savanne,South,-20.523173931928074,57.522891942251775,165000,apartment,1,2,105,rent,1986.0,True,7.008285649046991
PROP1718,419 sqm Land in Blue Bay,Blue Bay,Grand Port,East,-20.448070223493513,57.70740355356575,490000,land,0,0,419,rent,,False,1.4436480896045718
PROP1719,Beautiful 4 Bedroom Apartment in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.21192116555372,57.45386825700497,155000,apartment,4,2,101,rent,1989.0,True,8.19032505025766
PROP1720,Elegant 5 Bedroom Apartment in Port Louis,Port Louis,Port Louis,North,-20.17042026849197,57.508380915548074,185000,apartment,5,5,86,rent,2013.0,False,1.1804162345214895
PROP1721,451 sqm Land in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.008321571217447,57.57296116239813,555000,land,0,0,451,rent,,False,1.5069243470185478
PROP1722,Luxurious 4 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.235533410444667,57.47107961541345,610000,villa,4,1,228,rent,2018.0,True,11.14649606579852
PROP1723,Charming 2 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.436944442706658,57.71984807927156,425000,condo,2,3,154,rent,2024.0,True,2.5344521356570104
PROP1724,Charming 5 Bedroom House in Port Louis,Port Louis,Port Louis,North,-20.163105355955356,57.48892316918697,320000,house,5,4,162,sale,1983.0,True,2.606835393274087
PROP1725,Luxurious 4 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.02654016361679,57.57853976279282,205000,apartment,4,4,59,sale,1995.0,False,1.271971161898307
PROP1726,Elegant 2 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.239185020890556,57.464200816398595,715000,villa,2,2,273,rent,1989.0,False,5.35791355312032
PROP1727,Modern 2 Bedroom Condo in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.262239188935638,57.48474260434799,175000,condo,2,1,86,rent,2001.0,False,12.850399358233252
PROP1728,Beautiful 2 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.442894892435877,57.70864115602658,290000,condo,2,2,102,sale,2003.0,False,4.440141131110455
PROP1729,Charming 3 Bedroom House in Vacoas,Vacoas,Plaines Wilhems,Central,-20.290848598787374,57.474182412917806,420000,house,3,4,263,sale,1981.0,False,14.781696691812261
PROP1730,Modern 1 Bedroom Villa in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.218622154320773,57.786836581113654,1220000,villa,1,2,360,rent,2011.0,True,4.898608947316665
PROP1731,622 sqm Land in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.026850807009012,57.53737023214965,780000,land,0,0,622,rent,,False,2.755081994139177
PROP1732,464 sqm Land in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.259432019289434,57.47391798889458,370000,land,0,0,464,rent,,False,7.902638946671568
PROP1733,Spacious 1 Bedroom Villa in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.21797765874573,57.46077240716444,1160000,villa,1,1,379,rent,1995.0,False,8.215654297513096
PROP1734,Charming 3 Bedroom Condo in Flic en Flac,Flic en Flac,Black River,West,-20.280626859141044,57.353704788082325,395000,condo,3,4,113,rent,2014.0,True,3.520193935104643
PROP1735,Spacious 5 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.234534091592575,57.47749766464468,405000,condo,5,6,194,sale,2021.0,False,13.514870057585272
PROP1736,Elegant 2 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.23937322085406,57.46988095147905,340000,condo,2,1,154,rent,2009.0,True,14.588221703830532
PROP1737,Cozy 5 Bedroom Condo in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.229878419007054,57.783845328512506,290000,condo,5,1,132,sale,1997.0,False,1.1765913365143046
PROP1738,Spacious 5 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.314970013359606,57.51026260916914,110000,apartment,5,6,64,rent,1986.0,False,5.414185495164459
PROP1739,Modern 3 Bedroom Villa in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.212431453146866,57.46381433897991,595000,villa,3,4,212,rent,2007.0,True,13.356984758440019
PROP1740,Beautiful 2 Bedroom Apartment in Mahebourg,Mahebourg,Grand Port,East,-20.401075133198027,57.70590613156584,155000,apartment,2,1,87,rent,1987.0,False,3.753591109372001
PROP1741,Luxurious 4 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.248044884115252,57.46524205505671,930000,villa,4,5,347,rent,1998.0,True,13.023282116876066
PROP1742,Spacious 2 Bedroom Villa in Belle Mare,Belle Mare,Flacq,East,-20.199579152331584,57.778075744809,880000,villa,2,2,232,sale,2019.0,True,1.0464931354945044
PROP1743,Charming 2 Bedroom Condo in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.26660473937866,57.48857110165347,235000,condo,2,2,106,rent,1998.0,False,5.788682492274714
PROP1744,Beautiful 4 Bedroom Apartment in Port Louis,Port Louis,Port Louis,North,-20.16286056033494,57.500945976962605,300000,apartment,4,5,125,sale,2023.0,False,3.398791768575522
PROP1745,Elegant 4 Bedroom Condo in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.018745921770297,57.587646112526585,255000,condo,4,5,86,rent,2006.0,True,1.7897153279263214
PROP1746,Modern 4 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.248003174638818,57.474834139578164,500000,house,4,2,271,sale,2021.0,True,13.35953812827149
PROP1747,Beautiful 5 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.23260972014722,57.4659876381208,185000,condo,5,5,104,sale,1994.0,True,12.857301962490478
PROP1748,Modern 3 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.249180962042026,57.47600916820587,245000,condo,3,1,122,sale,2024.0,True,6.624372130833018
PROP1749,202 sqm Land in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.25930678181906,57.486229710957176,140000,land,0,0,202,sale,,False,11.958240446343304
PROP1750,675 sqm Land in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.219936874582714,57.79667176104248,620000,land,0,0,675,sale,,False,2.362737213900744
PROP1751,Modern 1 Bedroom Apartment in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.257892267309785,57.477003251267476,125000,apartment,1,2,76,rent,2004.0,True,10.376938982847044
PROP1752,Beautiful 1 Bedroom Apartment in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.222065427847614,57.45639868283595,135000,apartment,1,1,78,rent,2005.0,False,6.075326508468212
PROP1753,Charming 4 Bedroom House in Port Louis,Port Louis,Port Louis,North,-20.1558438409866,57.506704253246525,460000,house,4,1,242,rent,1997.0,True,1.2127802820688331
PROP1754,994 sqm Land in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.23457514894029,57.46999849002461,800000,land,0,0,994,rent,,False,5.361315899373059
PROP1755,726 sqm Land in Souillac,Souillac,Savanne,South,-20.527796915125723,57.523864807532384,360000,land,0,0,726,rent,,False,13.178789666074115
PROP1756,Charming 5 Bedroom House in Tamarin,Tamarin,Black River,West,-20.324660739856515,57.37295705629051,370000,house,5,2,186,rent,1990.0,True,4.012846188170888
PROP1757,Elegant 4 Bedroom House in Souillac,Souillac,Savanne,South,-20.529656286427958,57.52586529857872,340000,house,4,4,275,rent,1988.0,True,12.42104727587071
PROP1758,Cozy 4 Bedroom Condo in Tamarin,Tamarin,Black River,West,-20.329019157398683,57.37784758941455,470000,condo,4,4,182,rent,2012.0,False,1.1205306212552082
PROP1759,Modern 5 Bedroom Villa in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.217301591418995,57.45275947760101,755000,villa,5,6,247,sale,2004.0,False,12.29309002457899
PROP1760,783 sqm Land in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.260036900839697,57.47655097062094,625000,land,0,0,783,rent,,False,13.918782266830688
PROP1761,Modern 1 Bedroom House in Port Louis,Port Louis,Port Louis,North,-20.156791175335254,57.50607931203629,450000,house,1,2,205,rent,2012.0,True,1.8820176471949503
