property_id,title,location,district,region,latitude,longitude,price,property_type,bedrooms,bathrooms,area_size,listing_type,year_built,furnished,dist_to_beach,property_type_encoded,listing_type_encoded,location_score,is_beachfront,is_tourist_area,dist_to_city
PROP1125,Modern 3 Bedroom House in Tamarin,Tamarin,Black River,West,-20.31611536449694,57.37540901404456,365000,house,3,4,178,sale,2001.0,False,2.0126489905777536,1,1,80,0,0,12.891644333680976
PROP1126,Charming 4 Bedroom Apartment in Tamarin,Tamarin,Black River,West,-20.324390743367783,57.37182570340822,225000,apartment,4,4,94,rent,2021.0,True,1.258313456032059,0,0,80,0,0,13.675548172980754
PROP1127,Elegant 1 Bedroom Apartment in Mahebourg,Mahebourg,Grand Port,East,-20.411268427561183,57.703282117323766,165000,apartment,1,1,93,sale,2002.0,False,3.24691449214969,0,1,45,0,0,23.25396190801323
PROP1128,Spacious 2 Bedroom House in Port Louis,Port Louis,Port Louis,North,-20.165924547059564,57.49687997390401,205000,house,2,3,106,rent,1998.0,False,4.346744192499583,1,0,65,0,0,0.49983886010426015
PROP1129,Modern 3 Bedroom House in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.258357069720983,57.4849688698128,525000,house,3,3,282,sale,1992.0,True,5.700538014936917,1,1,60,0,0,0.8884794107201484
PROP1130,Beautiful 3 Bedroom Villa in Vacoas,Vacoas,Plaines Wilhems,Central,-20.299556459908978,57.473061416511705,665000,villa,3,2,230,sale,2002.0,False,6.005410782093873,2,1,50,0,0,4.025168124584492
PROP1131,Cozy 2 Bedroom Villa in Belle Mare,Belle Mare,Flacq,East,-20.19526620137444,57.77084346694428,695000,villa,2,3,216,sale,2001.0,False,4.78175819161443,2,1,75,0,1,30.412086325688385
PROP1132,Modern 4 Bedroom Villa in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.254807050800075,57.48007992532598,485000,villa,4,3,200,rent,1980.0,True,13.721052673488986,2,0,60,0,0,1.00412608039941
PROP1133,Spacious 3 Bedroom Condo in Belle Mare,Belle Mare,Flacq,East,-20.201094947788445,57.780611420963616,370000,condo,3,3,135,sale,2013.0,False,4.790204424157528,3,1,75,0,1,31.571172660088177
PROP1134,350 sqm Land in Souillac,Souillac,Savanne,South,-20.521805206203727,57.52265721469265,215000,land,0,0,350,rent,0.0,False,10.433706432991702,4,0,40,0,0,22.832079607852737
PROP1135,Beautiful 1 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.298632335534787,57.47889403044103,225000,apartment,1,1,121,sale,1997.0,False,14.194879928776585,0,1,50,0,0,3.8664568390652554
PROP1136,Luxurious 5 Bedroom House in Tamarin,Tamarin,Black River,West,-20.32428122707282,57.36424330808475,575000,house,5,4,249,rent,1984.0,True,1.2912623937417025,1,0,80,0,0,14.408654497620317
PROP1137,Cozy 5 Bedroom Condo in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.2166158562549,57.45714791920039,245000,condo,5,6,143,sale,2013.0,False,5.345179163748027,3,1,55,0,0,5.776520703081512
PROP1138,Luxurious 1 Bedroom Apartment in Belle Mare,Belle Mare,Flacq,East,-20.2054322712638,57.787081746878094,170000,apartment,1,1,76,rent,1980.0,False,1.5567253534188985,0,0,75,0,1,32.35107860951552
PROP1139,Beautiful 3 Bedroom Villa in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.226321937540643,57.465356180310216,730000,villa,3,1,241,sale,1987.0,False,8.932756652351435,2,1,55,0,0,4.43096893700897
PROP1140,Spacious 2 Bedroom Villa in Curepipe,Curepipe,Plaines Wilhems,Central,-20.317991448775388,57.51039410292919,490000,villa,2,3,182,rent,1983.0,False,8.605850649463198,2,0,55,0,0,0.7169813606785631
PROP1141,Elegant 4 Bedroom Villa in Vacoas,Vacoas,Plaines Wilhems,Central,-20.30488961393337,57.47503050622202,405000,villa,4,5,163,sale,2019.0,True,8.536711782397282,2,1,50,0,0,4.583261310429315
PROP1142,Elegant 4 Bedroom Apartment in Souillac,Souillac,Savanne,South,-20.52630660501352,57.52577357322696,190000,apartment,4,4,145,rent,2007.0,True,12.851616966347372,0,0,40,0,0,23.344052105531194
PROP1143,Modern 3 Bedroom House in Belle Mare,Belle Mare,Flacq,East,-20.19752519433093,57.78480797251403,300000,house,3,4,131,rent,2008.0,True,1.479486706024903,1,0,75,0,1,31.981202269011924
PROP1144,Elegant 1 Bedroom Villa in Curepipe,Curepipe,Plaines Wilhems,Central,-20.318404755270443,57.52010035336741,450000,villa,1,2,193,rent,2017.0,True,13.906662746325496,2,0,55,0,0,0.4591888953917826
PROP1145,Charming 5 Bedroom Villa in Port Louis,Port Louis,Port Louis,North,-20.168542305967726,57.494911196128406,1355000,villa,5,4,377,rent,2023.0,False,1.5258990673696022,2,0,65,0,0,0.8600228489351368
PROP1146,Spacious 2 Bedroom Villa in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.22269392961502,57.45839722884287,535000,villa,2,1,190,rent,2019.0,True,9.311257587739316,2,0,55,0,0,5.108790834302831
PROP1147,Modern 4 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.234734355269318,57.46889057880449,270000,house,4,3,165,rent,1989.0,True,13.75895251028532,1,0,55,0,0,3.4195278820618626
PROP1148,Modern 3 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.23808701028468,57.47422309444911,395000,house,3,1,224,rent,2017.0,False,14.584177825996427,1,0,55,0,0,2.9050251240893776
PROP1149,996 sqm Land in Blue Bay,Blue Bay,Grand Port,East,-20.431393729835328,57.714678919234046,900000,land,0,0,996,sale,0.0,False,3.5808096993785643,4,1,70,0,1,25.43447073712256
PROP1150,Elegant 4 Bedroom Apartment in Mahebourg,Mahebourg,Grand Port,East,-20.415939810853544,57.697076812078336,230000,apartment,4,3,133,rent,2021.0,False,4.648702069457331,0,0,45,0,0,22.888595539607973
PROP1151,Spacious 3 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.43511401736724,57.7120698123389,245000,condo,3,2,85,rent,1989.0,False,1.8434297007770215,3,0,70,0,1,25.396691100961608
PROP1152,Spacious 3 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.235616130211973,57.46196772114654,170000,condo,3,3,80,rent,2020.0,False,7.082600285338266,3,0,55,0,0,3.6610578175125665
PROP1153,Luxurious 2 Bedroom House in Mahebourg,Mahebourg,Grand Port,East,-20.4044885403569,57.69439432588321,280000,house,2,1,174,rent,1987.0,False,4.899592633783485,1,0,45,0,0,22.034461422053703
PROP1154,Cozy 3 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.239487580527435,57.47246477206164,240000,condo,3,1,118,rent,2017.0,True,12.86117231702658,3,0,55,0,0,2.7973761637948074
PROP1155,Cozy 2 Bedroom House in Curepipe,Curepipe,Plaines Wilhems,Central,-20.31651858909295,57.51742892286408,360000,house,2,2,196,rent,1984.0,True,11.540113206428366,1,0,55,0,0,0.09857225770451876
PROP1156,Modern 3 Bedroom Condo in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.21868234837684,57.78603759613596,495000,condo,3,3,187,rent,2004.0,False,1.449440949930232,3,0,65,0,0,31.806160610402905
PROP1157,Beautiful 4 Bedroom Apartment in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.2259340022798,57.796144646771445,110000,apartment,4,4,53,sale,1999.0,False,3.1522363228785344,0,1,65,0,0,32.607024134661586
PROP1158,Charming 3 Bedroom Condo in Vacoas,Vacoas,Plaines Wilhems,Central,-20.304206488231756,57.47975776331823,385000,condo,3,2,188,rent,2012.0,True,10.852364234552828,3,0,50,0,0,4.300723223688
PROP1159,Spacious 1 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.23402731147427,57.46087765646427,175000,condo,1,1,82,rent,2010.0,False,14.020408600029027,3,0,55,0,0,3.8746263394181133
PROP1160,Elegant 4 Bedroom Villa in Belle Mare,Belle Mare,Flacq,East,-20.197553738137533,57.78795150449187,775000,villa,4,1,248,rent,2001.0,False,4.8021225709547535,2,0,75,0,1,32.327873191429326
PROP1161,Beautiful 1 Bedroom Villa in Curepipe,Curepipe,Plaines Wilhems,Central,-20.31870538543591,57.50767818143726,410000,villa,1,2,156,sale,2024.0,True,6.301306736071867,2,1,55,0,0,1.0286280982150051
PROP1162,Luxurious 3 Bedroom Condo in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.02000618363109,57.57807790201973,530000,condo,3,4,150,sale,2014.0,False,1.5805219172559068,3,1,90,0,1,18.03638835777505
PROP1163,Elegant 2 Bedroom House in Curepipe,Curepipe,Plaines Wilhems,Central,-20.32501289751164,57.51563269769538,450000,house,2,3,270,rent,2005.0,False,6.85320384627229,1,0,55,0,0,0.9841064708875962
PROP1164,Luxurious 5 Bedroom Apartment in Mahebourg,Mahebourg,Grand Port,East,-20.41447461975147,57.70963312645464,235000,apartment,5,1,135,sale,2009.0,False,1.1089167401256903,0,1,45,0,0,24.043657909256954
PROP1165,Luxurious 1 Bedroom House in Belle Mare,Belle Mare,Flacq,East,-20.205776724389487,57.78797944798459,505000,house,1,2,230,rent,2016.0,True,2.086692418732573,1,0,75,0,1,32.455324563433116
PROP1166,Modern 3 Bedroom House in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.024334879974475,57.58161611347434,265000,house,3,3,101,rent,1995.0,True,3.230459374109825,1,0,90,0,1,17.8175288939072
PROP1167,664 sqm Land in Belle Mare,Belle Mare,Flacq,East,-20.19388965155656,57.78959076343758,635000,land,0,0,664,sale,0.0,False,4.364967785136028,4,1,75,0,1,32.46146706473455
PROP1168,733 sqm Land in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.21747970319353,57.45862973054725,590000,land,0,0,733,rent,0.0,False,14.554931397558423,4,0,55,0,0,5.621250672153616
PROP1169,Elegant 2 Bedroom House in Souillac,Souillac,Savanne,South,-20.522937183406267,57.51838171277263,225000,house,2,2,184,sale,1992.0,False,9.066152948576583,1,1,40,0,0,22.948679558450618
PROP1170,Elegant 4 Bedroom Villa in Curepipe,Curepipe,Plaines Wilhems,Central,-20.3201868078114,57.522383680341214,850000,villa,4,5,360,rent,2017.0,True,8.16129226837953,2,0,55,0,0,0.7797352587312029
PROP1171,Cozy 3 Bedroom House in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.26228210213792,57.48156424798608,385000,house,3,3,262,rent,2000.0,False,14.240964172345986,1,0,60,0,0,0.32125885430472256
PROP1172,Luxurious 3 Bedroom Condo in Port Louis,Port Louis,Port Louis,North,-20.16378524007659,57.50808076200984,345000,condo,3,4,145,rent,2024.0,True,4.829378469033308,3,0,65,0,0,1.0403283433833108
PROP1173,396 sqm Land in Vacoas,Vacoas,Plaines Wilhems,Central,-20.307141700658796,57.483867119315626,235000,land,0,0,396,rent,0.0,False,7.030958190229559,4,0,50,0,0,3.7699075369619575
PROP1174,Luxurious 3 Bedroom House in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.267007453428175,57.48372887049958,355000,house,3,1,215,rent,2009.0,False,6.453815050665149,1,0,60,0,0,0.6251005144932961
PROP1175,Luxurious 5 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.26923361702685,57.35709506830276,915000,villa,5,4,210,rent,1999.0,True,4.742569870430168,2,0,85,0,1,13.55597131059402
PROP1176,Cozy 2 Bedroom Villa in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.02700089040922,57.592133542113615,1440000,villa,2,2,308,sale,2020.0,True,1.041278506576517,2,1,90,0,1,18.202058460247915
PROP1177,Modern 4 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.43820201644517,57.70545592435982,180000,apartment,4,4,66,sale,1985.0,False,4.6919325372404685,0,1,70,0,1,24.95675287252863
PROP1178,Luxurious 1 Bedroom Apartment in Belle Mare,Belle Mare,Flacq,East,-20.19375159051473,57.77537505567393,125000,apartment,1,2,59,sale,2004.0,False,2.975362531266877,0,1,75,0,1,30.891716841120008
PROP1179,Cozy 3 Bedroom Condo in Curepipe,Curepipe,Plaines Wilhems,Central,-20.31282016504852,57.51079140178555,220000,condo,3,2,112,sale,2018.0,True,12.405358090764048,3,1,55,0,0,0.7459587954407534
PROP1180,Elegant 1 Bedroom Condo in Flic en Flac,Flic en Flac,Black River,West,-20.27103466533498,57.36502172552623,485000,condo,1,2,180,rent,2014.0,True,4.029094925349458,3,0,85,0,1,12.688126932481634
PROP1181,Luxurious 2 Bedroom Apartment in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.031245863278976,57.54111856239703,225000,apartment,2,2,75,rent,1986.0,False,3.398612027706388,0,0,85,0,1,15.240955012522342
PROP1182,Elegant 4 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.017135371974167,57.59068752581168,420000,apartment,4,1,148,rent,1994.0,True,1.323921463133196,0,0,90,0,1,19.026626342774094
PROP1183,704 sqm Land in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.22228131037549,57.46337259888579,460000,land,0,0,704,rent,0.0,False,12.797509887635142,4,0,55,0,0,4.928140910619424
PROP1184,Cozy 2 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29878058900484,57.48479599861917,160000,apartment,2,3,109,sale,1983.0,True,6.918839606522342,0,1,50,0,0,3.933984709822058
PROP1185,Charming 2 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.26558127283735,57.35706684722695,1180000,villa,2,2,318,sale,1998.0,False,2.508464866453107,2,1,85,0,1,13.547122913220171
PROP1186,Spacious 4 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.272032795956243,57.354691530498,610000,villa,4,2,155,sale,1991.0,True,3.597243746103713,2,1,85,0,1,13.839544016745979
PROP1187,Modern 1 Bedroom Villa in Blue Bay,Blue Bay,Grand Port,East,-20.44861107126949,57.71110490431384,1185000,villa,1,1,291,sale,2005.0,True,1.0261729997016946,2,1,70,0,1,26.118007425587898
PROP1188,Beautiful 3 Bedroom House in Flic en Flac,Flic en Flac,Black River,West,-20.27673809396282,57.366916858783696,335000,house,3,2,133,sale,1982.0,True,4.625885754967982,1,1,85,0,1,12.53486953651953
PROP1189,Modern 2 Bedroom Villa in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.22154512853444,57.4542455388333,795000,villa,2,1,333,rent,1988.0,True,8.77316177243231,2,0,55,0,0,5.441512100205844
PROP1190,950 sqm Land in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.2174268671651,57.79077240050094,720000,land,0,0,950,rent,0.0,False,4.721743728878723,4,0,65,0,0,32.34781436301208
PROP1191,Luxurious 1 Bedroom House in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.023674065418515,57.58347040561574,445000,house,1,1,191,rent,2001.0,False,4.186780297909236,1,0,90,0,1,17.98698831168659
PROP1192,Charming 5 Bedroom Condo in Souillac,Souillac,Savanne,South,-20.518477495671785,57.51926916704155,275000,condo,5,1,183,rent,2009.0,False,14.814086681652489,3,0,40,0,0,22.454756710140405
PROP1193,Charming 4 Bedroom Villa in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.214146810158745,57.45472312168726,1130000,villa,4,1,393,sale,1998.0,True,11.791036662320668,2,1,55,0,0,6.139886972098859
PROP1194,Modern 1 Bedroom Villa in Blue Bay,Blue Bay,Grand Port,East,-20.430305950136493,57.70842714611919,920000,villa,1,2,223,sale,2013.0,False,2.8499518776383383,2,1,70,0,1,24.775096023015163
PROP1195,878 sqm Land in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.272905590313503,57.46957466450227,575000,land,0,0,878,rent,0.0,False,7.453695678917582,4,0,60,0,0,1.4626910653411964
PROP1196,Elegant 4 Bedroom Condo in Mahebourg,Mahebourg,Grand Port,East,-20.410053555744952,57.69946010101938,205000,condo,4,2,113,sale,2001.0,True,1.4380171591848598,3,1,45,0,0,22.814836007006917
PROP1197,286 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.405424451593937,57.69964489273857,190000,land,0,0,286,sale,0.0,False,3.6493747298368464,4,1,45,0,0,22.603273038231983
PROP1198,Charming 5 Bedroom Apartment in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.218103949175912,57.45824305978876,260000,apartment,5,3,137,rent,1992.0,True,5.144733340906114,0,0,55,0,0,5.5756273599316755
PROP1199,Cozy 3 Bedroom Apartment in Belle Mare,Belle Mare,Flacq,East,-20.18781290476617,57.78247255707252,165000,apartment,3,2,69,rent,1988.0,True,2.276397058103628,0,0,75,0,1,31.607700479047658
PROP1200,Elegant 3 Bedroom House in Belle Mare,Belle Mare,Flacq,East,-20.197556929375352,57.7843315962187,420000,house,3,3,212,rent,1997.0,False,2.507468260164768,1,0,75,0,1,31.92916740969485
PROP1201,Spacious 1 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29762573372522,57.47622403207448,140000,apartment,1,2,93,sale,2001.0,False,8.039888152871768,0,1,50,0,0,3.7682030676821796
PROP1202,Elegant 4 Bedroom Villa in Mahebourg,Mahebourg,Grand Port,East,-20.398953757693874,57.6959636869356,660000,villa,4,1,266,rent,2010.0,True,3.2175392749020166,2,0,45,0,0,21.9262277666001
PROP1203,Cozy 1 Bedroom Condo in Souillac,Souillac,Savanne,South,-20.532858491338533,57.52047324416378,170000,condo,1,1,119,sale,1986.0,True,13.178362508283218,3,1,40,0,0,24.05293520179645
PROP1204,Modern 4 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.310733919329543,57.5176701312785,245000,apartment,4,1,139,rent,2022.0,True,5.407361476034399,0,0,55,0,0,0.6182532486291201
PROP1205,Beautiful 5 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.242017375720785,57.47121766981299,1000000,villa,5,3,376,sale,2002.0,False,7.733900947047041,2,1,55,0,0,2.571306913175092
PROP1206,Cozy 1 Bedroom Apartment in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.22585988020668,57.46453278052889,95000,apartment,1,1,59,sale,2011.0,True,6.122778439020685,0,1,55,0,0,4.511104148272397
PROP1207,Modern 4 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.434978568203217,57.70856946766487,280000,apartment,4,5,101,sale,1994.0,False,4.5188333309031865,0,1,70,0,1,25.05765068624095
PROP1208,Elegant 3 Bedroom Apartment in Port Louis,Port Louis,Port Louis,North,-20.16832744978962,57.50778583284169,180000,apartment,3,2,78,sale,1987.0,False,4.527310785422668,0,1,65,0,0,1.2173119348577959
PROP1209,Cozy 4 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.314158003258548,57.51832675549076,215000,apartment,4,3,106,sale,1987.0,False,11.828807807252517,0,1,55,0,0,0.29683805906321276
PROP1210,343 sqm Land in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24251145078235,57.4719770114907,245000,land,0,0,343,sale,0.0,False,8.906516954043475,4,1,55,0,0,2.491793737498312
PROP1211,Luxurious 3 Bedroom House in Souillac,Souillac,Savanne,South,-20.52569624966805,57.52710944084507,255000,house,3,4,186,sale,2023.0,True,11.923955462970728,1,1,40,0,0,23.283325437321626
PROP1212,Modern 4 Bedroom Apartment in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.2229235866413,57.78960105184977,210000,apartment,4,1,96,sale,2012.0,True,2.8188361517325724,0,1,65,0,0,32.02307938998686
PROP1213,Spacious 5 Bedroom Condo in Souillac,Souillac,Savanne,South,-20.528836874331056,57.52371676388283,300000,condo,5,2,187,sale,2005.0,False,5.6986027281005605,3,1,40,0,0,23.61590898735651
PROP1214,Charming 3 Bedroom Apartment in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.227210545358805,57.45375427840671,220000,apartment,3,1,109,sale,2014.0,True,8.941075542589216,0,1,55,0,0,4.940676951205922
PROP1215,471 sqm Land in Tamarin,Tamarin,Black River,West,-20.33057179906197,57.36672754640229,490000,land,0,0,471,rent,0.0,False,4.616745487665529,4,0,80,0,0,14.509208008875088
PROP1216,434 sqm Land in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.254398885349534,57.4868047587408,350000,land,0,0,434,rent,0.0,False,11.685533508341216,4,0,60,0,0,1.3492060909370438
PROP1217,Beautiful 1 Bedroom Apartment in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.25069420485295,57.47559876582993,125000,apartment,1,1,77,sale,2007.0,False,14.850079819976909,0,1,55,0,0,1.5057611592135536
PROP1218,553 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.41371630557468,57.69374813014493,390000,land,0,0,553,rent,0.0,False,2.6568756696933957,4,0,45,0,0,22.44586051031726
PROP1219,347 sqm Land in Tamarin,Tamarin,Black River,West,-20.32968904804342,57.37415486476457,415000,land,0,0,347,sale,0.0,False,2.13227471616994,4,1,80,0,0,13.754529543666925
PROP1220,306 sqm Land in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.01775852824772,57.59118443990588,335000,land,0,0,306,rent,0.0,False,3.982747126421399,4,0,90,0,1,18.997928625680125
PROP1221,Charming 4 Bedroom Condo in Port Louis,Port Louis,Port Louis,North,-20.164070507308296,57.49588535109548,420000,condo,4,1,195,rent,1993.0,False,4.254771951556107,3,0,65,0,0,0.412334895833788
PROP1222,Cozy 4 Bedroom Apartment in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.224108851099352,57.462442837248,205000,apartment,4,5,111,sale,2024.0,True,12.835781753735036,0,1,55,0,0,4.777964502946188
PROP1223,Elegant 5 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.26422078873533,57.36571896270619,1155000,villa,5,5,277,sale,2001.0,False,2.3721106144665964,2,1,85,0,1,12.585381811703769
